Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
29548469,The Amazing Dr. Ransom's Bestiary of Adorable Fallacies: A Field Guide for Clear Thinkers,Douglas Wilson,"Wilson, Douglas","N.D. Wilson, Forrest Dickison","=""1591281873""","=""9781591281870""",0,4.35,Canon press,Paperback,320,2015,2015,,2016/03/19,to-read,to-read (#143),to-read,,,,0,,,0,,,,,
44846,The Culture Code: An Ingenious Way to Understand Why People Around the World Buy and Live as They Do,Clotaire Rapaille,"Rapaille, Clotaire",,"=""0767920562""","=""9780767920568""",3,3.96,Broadway Books,Hardcover,208,2006,2006,2016/07/08,2016/07/08,"history, cultures","history (#17), cultures (#1)",read,"As I understand cultures, ethos on a deeper way. I really expected a lot from this book. I'd say, if you are European/American, you will learn some new things. I grew up outside the United States. As I kept reading, I realized how much American, I had become in just two and a half years of living here. A lot of the ideas in this book reflect for marketing and understanding societies. <br/><br/>I think, you will learn a lot about European/American culture. It doesn't focus on other countries like China, India or any African countries. I wish, the author had included about Chinese. Overall, a great book to learn about culture code from his perspective. <br/><br/>––Deus Vult––<br/>Gottfried <br/><br/>",,,1,,,0,,,,,
60085,Kant: A Very Short Introduction,Roger Scruton,"Scruton, Roger",,"=""0192801996""","=""9780192801999""",3,3.78,Oxford University Press,Paperback,141,2001,1983,2016/06/30,2016/07/01,philosophy,philosophy (#23),read,,,,1,,,0,,,,,
1473067,Linguistics: A Very Short Introduction,P.H. Matthews,"Matthews, P.H.",,"=""0192801481""","=""9780192801487""",3,3.32,"Oxford University Press, USA",Paperback,132,2003,2003,2016/06/26,2016/07/01,"language, history","language (#6), history (#16)",read,,,,1,,,0,,,,,
74665,Atheism: A Very Short Introduction,Julian Baggini,"Baggini, Julian",,"=""0192804243""","=""9780192804242""",4,3.89,"Oxford University Press, USA",Paperback,119,2003,2003,2016/07/01,2016/07/01,"history, philosophy","history (#15), philosophy (#22)",read,"As a follower of Christ, I think, the book is well-written. I thoroughly enjoyed the style of writing. If you have not read about Atheism, I'd recommend this introductory. A better book on Atheism would be by J.L Mackie, ""Miracle of Theism.""<br/><br/>I grew up as an Atheist but converted as a Follower of Christ, I revisit my old beliefs. The arguments in the book are good for a short introduction, whether Theist or Atheist, should read and be informed. <br/><br/>Deus Vult<br/>Gottfried",,,1,,,0,,,,,
9438,The Basic Works of Aristotle,Aristotle,"Aristotle, Aristotle","Richard Peter McKeon, C.D.C. Reeve","=""0375757996""","=""9780375757990""",5,4.24,Modern Library/Random House (NY),Paperback,1487,2009,-322,2016/07/01,2016/02/22,"academic, philosophy","academic (#8), philosophy (#13)",read,*Review coming soon*<br/>,,,1,,,0,,,,,
715608,Precious Remedies Against Satan's Devices,Thomas  Brooks,"Brooks, Thomas",,"=""0851510027""","=""9780851510026""",0,4.47,Banner of Truth,Paperback,253,1984,1652,,2016/03/06,"currently-reading, christian","currently-reading (#13), christian (#34)",currently-reading,,,,1,,,0,,,,,
23288484,Being as Communion (Ashgate Science and Religion Series),William A. Dembski,"Dembski, William A.",,"=""""","=""""",0,4.47,Ashgate,Kindle Edition,208,2014,2014,,2016/06/22,"to-read, philosophy","to-read (#194), philosophy (#21)",to-read,,,,0,,,0,,,,,
567277,The Design Revolution: Answering the Toughest Questions about Intelligent Design,William A. Dembski,"Dembski, William A.",,"=""0830832165""","=""9780830832163""",0,3.92,IVP Books,Paperback,334,2006,2004,,2016/06/22,to-read,to-read (#193),to-read,,,,0,,,0,,,,,
567281,The Design Inference: Eliminating Chance Through Small Probabilities,William A. Dembski,"Dembski, William A.",,"=""0521678676""","=""9780521678674""",0,3.55,Cambridge University Press,Paperback,243,2006,1998,,2016/06/22,to-read,to-read (#192),to-read,,,,0,,,0,,,,,
340273,Language: An Introduction to the Study of Speech,Edward Sapir,"Sapir, Edward",,"=""1406820571""","=""9781406820577""",0,3.85,Echo Library,Paperback,148,2006,1921,,2016/06/21,"to-read, language","to-read (#191), language (#5)",to-read,,,,0,,,0,,,,,
4419010,Linguistic Variability & Intellectual Development,Wilhelm von Humboldt,"Humboldt, Wilhelm von",,"=""0870241338""","=""9780870241338""",0,4.29,University of Miami Press,Hardcover,296,,1836,,2016/06/21,"language, to-read","language (#4), to-read (#190)",to-read,,,,0,,,0,,,,,
25759741,The Book on Games of Chance: The 16th-Century Treatise on Probability,Gerolamo Cardano,"Cardano, Gerolamo","Sydney Henry Gould, Samuel S. Wilks","=""0486797937""","=""9780486797939""",3,3.55,Dover Publications,Paperback,64,2015,2015,2016/06/17,2016/06/17,,,read,"A short introduction to Gambling. I was more interested to know about Probabilities, it gives a basic introduction on gambling. He talks about dices and cards.<br/><br/>""Play is very good test of man's patience or impatience.""<br/><br/>Deus Vult<br/>-- Gottfried ",,,1,,,0,,,,,
248790,World Without Design: The Ontological Consequences of Naturalism,Michael C. Rea,"Rea, Michael C.",,"=""0199247617""","=""9780199247615""",3,4.07,OUP Oxford,Paperback,245,2004,2002,2016/06/14,2016/06/09,philosophy,philosophy (#20),read,,,,1,,,0,,,,,
28650013,"Living in the Light: Money, Sex and Power",John Piper,"Piper, John",,"=""178498051X""","=""9781784980511""",3,4.19,The Good Book Company,Hardcover,154,2016,,,2016/06/11,christian,christian (#33),read,,,,1,,,0,,,,,
25700555,Head First SQL,Lynn Beighley,"Beighley, Lynn",,"=""8184043686""","=""""",3,4.00,Shroff,Paperback,624,2007,2007,,2016/05/10,computer-science,computer-science (#1),read,,,,1,,,0,,,,,
770487,The Glory of Christ,John Owen,"Owen, John",,"=""""","=""""",5,4.53,Banner of Truth,Paperback,184,1994,1683,2016/06/01,2016/06/03,christian,christian (#32),read,"John Owen is definitely my favorite Theologian. The Glory of Christ made me to think deeply of his riches, lost in divine moments. I was in Fiji, reading from Beachcomber Island. The creation reflected richly of his Glory. Owen repeatedly asks every Christian to meditate on Christ's glory, think of divine things often. I recommend this to every Christian. <br/><br/>Deus Vult<br/>",,,1,,,0,,,,,
26598233,How I Changed My Mind about Evolution: Evangelicals Reflect on Faith and Science,Kathryn Applegate,"Applegate, Kathryn",J.B. Stump,"=""0830852905""","=""9780830852901""",0,3.94,IVP Academic,Paperback,204,2016,2016,,2016/06/01,to-read,to-read (#189),to-read,,,,0,,,0,,,,,
685703,The Holy Spirit,John Owen,"Owen, John",,"=""085151698X""","=""9780851516981""",4,4.49,Banner of Truth,Paperback,208,1998,1674,2016/05/28,2016/05/29,christian,christian (#31),read,"John Owen, considered to be the greatest English theologian. In this book, Owen writes about the Holy Spirit. I think he is concise and describes the work of the Holy Spirit. <br/>The Father begins, the Son upholds and the Holy Spirit completes. <br/>The Father created the world, the son died for our salvation, the Holy Spirit brings sinners to faith. Without the Holy Spirit, Spiritual things are blind and would not make sense.<br/><br/>God allows men to fall into great actual sins to awaken their consciences. Men become hardened in sins and lose all sense of shame. God is the author of Holiness. The Holy Spirit stirs grace in us, we are motivated by him. He empowers us. Owen says, Regeneration has nothing to do with Ecstasy. All Men are Unregenerate (or) Regenerate. Overall, it is a great book, I recommend John Owen to every believer. <br/><br/>Deus Vult<br/>Gottfried. ",,,1,,,0,,,,,
13050300,Castes and Tribes of Southern India,Edgar Thurston,"Thurston, Edgar",,"=""1113560312""","=""9781113560315""",0,4.31,BiblioLife,Hardcover,520,2009,2009,,2016/05/09,"to-read, oriental","to-read (#188), oriental (#1)",to-read,,,,0,,,0,,,,,
1636432,Why God Used D.L. Moody,R.A. Torrey,"Torrey, R.A.",,"=""1931393222""","=""9781931393225""",4,3.98,Christian Life Books,Paperback,94,2008,1923,2016/05/09,2016/05/09,christian,christian (#29),read,"I read this book on the Quad. D.L Moody would share Christ with everybody. He would walk up to stranger and ask, ""Are you Christian?"", to which, the stranger replies, that is none of your business. Moody would retort, it is my business. A week later, the stranger receives Christ. <br/><br/>This story really made me laugh, for I have never heard of this. One time, Moody invites a little girl to sunday school. She doesn't come that sunday and weeks pass by. One day, He sees her on the middle of the street and walks towards her, on seeing her, she starts running to the next street. Moody follows her, she runs to an apartment. He keeps following, then, she enters a house, Moody still goes on. Finally, she hides under a bed. Moody pulls her and shares Christ. A decade later, she is one of the prominent Christian leaders in that church. <br/><br/>His life could be summed up in this verse, Psalm 62:2, ""God has spoken once;have heard this twice: Strength belongs to God, and faithful love belongs to You, Lord."" <br/>It belongs Only to the Lord.<br/><br/><br/><br/><br/>",,,1,,,0,,,,,
972954,On the Duty of Man and Citizen According to Natural Law,Samuel von Pufendorf,"Pufendorf, Samuel von","James Tully, Michael Silverthorne","=""0521359805""","=""9780521359801""",0,3.82,Cambridge University Press,Paperback,236,1991,1673,,2016/05/08,"to-read, law","to-read (#187), law (#3)",to-read,,,,0,,,0,,,,,
4618391,The Law of Nations,Emer de Vattel,"Vattel, Emer de","Béla Kapossy, Richard Whatmore, Knud Haakonssen","=""0865974519""","=""9780865974517""",0,4.19,Liberty Fund Inc.,Paperback,896,2008,1982,,2016/05/08,"to-read, law","to-read (#186), law (#2)",to-read,,,,0,,,0,,,,,
5836767,Introducing Statistics,Eileen Magnello,"Magnello, Eileen","Bill Mayblin, Borin Van Loon","=""1848310560""","=""9781848310568""",4,3.33,Icon Books,Paperback,176,2009,2005,2016/04/27,2016/04/27,statistics,statistics (#1),read,"Wonderful book as a simple outline of all models, methods and why each was invented. <br/>I am in awe by Karl Pearson, Francis Dalton, Fisher. <br/><br/>Deus Vult<br/>Gottfried ",,,1,,,0,,,,,
18287618,Confusion de Confusiones [1688]: Portions Descriptive of the Amsterdam Stock Exchange,José de la Vega,"Vega, José de la",Hermann Kellenbenz,"=""1614274517""","=""9781614274513""",3,3.51,Martino Fine Books,Paperback,68,2013,1688,2016/04/27,2016/04/26,history,history (#12),read,"Joseph Penso de la Vegas was a well known Jewish merchant, poet, writer near Antwerp. He writes about things happening inside Amsterdam Stock Market. He gives little snippets of stories happening in everyday life.<br/><br/>He says people are driven with greed, they make up stories, deceit, switch sides just to make profits. I am sure that some of them still happen today in Modern Stock Market. There are four types of people who buy stocks:<br/><br/>i) Wealthy<br/>ii) Occasional Speculators<br/>iii) Bankers<br/>iv) Merchants <br/><br/>Anyway, I came across Shepard Jew and Ashkenazim Jew in this book. It is sad to hear that some of the Jews did not have place to stay in Europe. Some pretended to be new Christians in order to take refuge. <br/><br/><br/><br/>Deus Vult<br/>--Gottfried-- ",,,1,,,0,,,,,
842657,On Crimes and Punishments,Cesare Beccaria,"Beccaria, Cesare",,"=""0915145979""","=""9780915145973""",3,3.93,"Hackett Publishing Company, Inc.",Paperback,129,1986,1763,2016/04/26,2016/04/25,"law, philosophy","law (#1), philosophy (#18)",read,"On Crimes and Punishment, Cesare Beccaria argues for different punishments. <br/>He starts with a famous quote, <br/><br/>""Every punishment which does not arise from absolute necessity is tyrannical."" -- Montesquieu <br/><br/>Laws are conditions under which Men are united. <br/>Punishments are necessities to defend public liberty. <br/><br/>Beccaria writes on all types of crimes, including Adultery, Suicide and Sodomy.<br/> How do you convict Suicide? After all, the person has died. <br/><br/>It seemed that he has a strong case to argue for most of crimes and punishment. <br/>One quote which I loved was, ""The Laws is greater than of those by whom they are violated, the risk of torturing an innocent person is greater."" <br/><br/>I imagine for death penalty, torture, the risk of inflicting pain on innocent people is greater. As I was learning about death penalty in the United States, they abolished it around 1850's - 1890's due to a lot of pressure from Social Justice groups. A few states still have death penalty. <br/><br/>During the late 1800s, Some people find it entertaining when someone was hanged in public. They would drink in public while watching execution. Now these are not in the book. <br/><br/>Overall a great introduction to Crimes and Punishment. <br/><br/>Deus Vult<br/>--Gottfried--<br/>",,,1,,,0,,,,,
567882,Monadology and Other Philosophical Essays,Gottfried Wilhelm Leibniz,"Leibniz, Gottfried Wilhelm","Paul Schrecker, Anne Martin Schrecker","=""0024069701""","=""9780024069702""",0,3.98,Prentice Hall College Division,Paperback,163,1965,1714,,2016/04/25,to-read,to-read (#185),to-read,,,,0,,,0,,,,,
567883,Discourse on Metaphysics/The Monadology (Philosophical Classics),Gottfried Wilhelm Leibniz,"Leibniz, Gottfried Wilhelm","George R. Montgomery, Albert R. Chandler","=""0486443108""","=""9780486443102""",0,3.72,Dover Publications,Paperback,96,2005,1992,,2016/04/25,to-read,to-read (#184),to-read,,,,0,,,0,,,,,
507290,New Essays on Human Understanding,Gottfried Wilhelm Leibniz,"Leibniz, Gottfried Wilhelm","Jonathan Francis Bennett, Peter Remnant","=""0521576601""","=""9780521576604""",0,4.11,Cambridge University Press,Paperback,528,1996,1704,,2016/04/25,to-read,to-read (#183),to-read,,,,0,,,0,,,,,
1445316,Discourse on Metaphysics/Correspondence with Arnauld/Monadology,Gottfried Wilhelm Leibniz,"Leibniz, Gottfried Wilhelm","Paul Janet, George Montgomery, Albert R. Chandler","=""0875480306""","=""9780875480305""",0,3.61,Open Court,Paperback,293,1999,1902,,2016/04/25,to-read,to-read (#182),to-read,,,,0,,,0,,,,,
346072,Leibniz and Clarke: Correspondence,Gottfried Wilhelm Leibniz,"Leibniz, Gottfried Wilhelm","Samuel Clarke, Roger Ariew","=""087220524X""","=""9780872205246""",0,3.99,"Hackett Publishing Company, Inc.",Paperback,112,2000,1716,,2016/04/25,to-read,to-read (#181),to-read,,,,0,,,0,,,,,
931301,The Web of Belief,Willard Van Orman Quine,"Quine, Willard Van Orman",J.S. Ullian,"=""0075536099""","=""9780075536093""",3,3.83,McGraw-Hill Education,Paperback,156,1978,1978,2016/04/24,2016/04/25,philosophy,philosophy (#17),read,"The Web of Belief talks about rational belief. I came across the Grue Paradox, fascinating. <br/><br/>The chapter about Hypothesis intrigued me. I learn about the Virtues in Hypothesis, Quine lists Conservatism, modesty, simplicity, generalization, refutability and precision for any Hypothesis. <br/>I am more interested in Wittgenstein because of Language. Overall, I think you will learnt an outline about, ""Web of Beliefs."" No book is outdated, read everything.<br/><br/>Deus Vult<br/>--Gottfried <br/><br/>",,,1,,,0,,,,,
157711,Notebooks 1914-1916,Ludwig Wittgenstein,"Wittgenstein, Ludwig","G.E.M. Anscombe, Georg Henrik von Wright","=""0226904474""","=""9780226904474""",0,3.97,University of Chicago Press,paper,234,1984,1980,,2016/04/24,to-read,to-read (#180),to-read,,,,0,,,0,,,,,
762159,On Certainty,Ludwig Wittgenstein,"Wittgenstein, Ludwig","G.E.M. Anscombe, Denis Paul, Georg Henrik von Wright","=""0061316865""","=""9780061316869""",0,4.16,Perennial/Harper & Row (NYC),Paperback,194,1972,1969,,2016/04/24,to-read,to-read (#179),to-read,,,,0,,,0,,,,,
12081,The Blue and Brown Books,Ludwig Wittgenstein,"Wittgenstein, Ludwig",Rush Rhees,"=""0061312118""","=""9780061312113""",0,4.14,Harper & Row (NYC et al.),Paperback,208,1965,1935,,2016/04/24,to-read,to-read (#178),to-read,,,,0,,,0,,,,,
124603,Culture and Value,Ludwig Wittgenstein,"Wittgenstein, Ludwig","Georg Henrik von Wright, Peter Winch","=""0226904350""","=""9780226904351""",0,4.10,University of Chicago Press,Paperback,195,1984,1977,,2016/04/24,to-read,to-read (#177),to-read,,,,0,,,0,,,,,
170131,Remarks on Colour,Ludwig Wittgenstein,"Wittgenstein, Ludwig","G.E.M. Anscombe, Linda L. McAlister","=""0631116419""","=""9780631116417""",0,3.96,Wiley-Blackwell,Paperback,132,2003,1977,,2016/04/24,to-read,to-read (#176),to-read,,,,0,,,0,,,,,
51505,"Lectures and Conversations on Aesthetics, Psychology and Religious Belief",Ludwig Wittgenstein,"Wittgenstein, Ludwig",Cyril Barrett,"=""0520013549""","=""9780520013544""",0,3.80,University of California Press (Berkeley),Paperback,80,1966,1966,,2016/04/24,to-read,to-read (#175),to-read,,,,0,,,0,,,,,
69099,Christian Theology,Millard J. Erickson,"Erickson, Millard J.",,"=""0801021820""","=""9780801021824""",0,4.02,Baker Academic,Hardcover,1312,1998,1983,,2016/04/23,to-read,to-read (#174),to-read,,,,0,,,0,,,,,
61539,The Structure of Scientific Revolutions,Thomas S. Kuhn,"Kuhn, Thomas S.",,"=""0226458083""","=""9780226458083""",2,4.01,University of Chicago Press,Paperback,226,1996,1962,2016/04/21,2016/04/23,"philosophy, history","philosophy (#16), history (#11)",read,"An interesting book about how science marches further. He sweeps a history of nature of Scientific Revolution. Kuhn gives his own thoughts of Scientific revolutions from Copernicus. He talks about nature of normal science, paradigms, anomaly, crisis occurs, Response to Crisis. <br/><br/>I liked the chapter on Paradigms and how scientists are trained. Scientists receive beliefs from previous generation of scientists. Most of the content in the book, I felt I had already known them through Philosophy. <br/><br/>--Gottfried.",,,1,,,0,,,,,
162124,Madness: A Brief History,Roy Porter,"Porter, Roy",,"=""0192802674""","=""9780192802675""",5,3.49,"Oxford University Press, USA",Paperback,258,2003,2002,2016/04/19,2016/04/20,psychology,psychology (#3),read,"A great introduction to the history of Mental Illness. He starts from the earliest time of mental illness and to our modern day. Roy does a good job of delineating each era. I learnt a lot of stories, they were intriguing. It seems that, the issue of treating the individual as a human being is important. I am not sure if this is being followed everywhere. A person suffering from mental illness might be brushed aside and thought of as a beast. A lot of people, who were deemed unfit for society were tied into shackles and removed from society. <br/><br/>Now, Roy raises key concerns about institutions and developments through history. Initially Religious schools handled these cases, there were some positive results, however, this segment was taken over by affluent families. It seemed that from the reading, people from religious schools might put more empathy, serving people as a part of their life. This may not be necessarily true in all cases, but there's more possibility of them being better. Initially, treating these people were secretive, but after 1800's Psychiatry started to enter public domain as a credible employment. He seems to suggest the Moral therapy was successful in America in the beginning of 1800's but by the end of the century, Psychologists became more interested in the disease than patient. One thing, which I was surprised to learn is that in, every progress in this field, there's a philosophical backbone presupposed, for example: <i>John Locke</i> provided the lockean thinking sets for rationalizing illness, Darwin influenced Freud. <br/><br/>Overall, a great read. <br/><br/><i> Deus Vult </i> <br/>Gottfried <br/><br/>",,,1,,,0,,,,,
3797875,The Bondage of the Will,Martin Luther,"Luther, Martin",,"=""1598562800""","=""9781598562804""",3,4.20,Hendrickson Publishers,Paperback,297,2008,1525,2016/04/13,2016/04/19,"christian, theology","christian (#28), theology (#1)",read,"Luther is writing this as a response to Erasmus, who was a well known humanist scholar. Erasmus decided to stay within the Roman Catholic church. Erasmus wants Luther to see the ramifications of saying, ""there is no free will."" However, Luther forcefully counters all the polemics made by Erasmus.<br/><br/>He says, everything is by God and if he is omniscient, his immutable will shall prevail no matter what. I could really feel Luther's caustic words. He quotes a lot of scriptures and simply shows that it does not support free will. It only says, ""What ought to be done, not what can be done."" <br/><br/>Luther is forceful, persuasive and writes in an abrasive tone. He had struggled with sin, even though he knew Christ died for his sins, He kept confessing and confessing. He felt horrible inside as he knew that he was not good enough, he tried everything to get rid of sin. It simply did not work, it won't work. It can be fought by the Spirit of God ––Romans 8:13.<br/>Finally, It was an epiphany when he found his answer in the book of Ephesians, ""By Grace you have been saved and not by works, so that no one can boast.""<br/><br/>On Sovereignty of God,<br/>Luther says, ""That God foreknows nothing by contingency, but that he foresees, purposes and does all things according to his immutable, eternal and infallible will. By this thunderbolt, Free-will is thrown prostrate and utterly dashed to pieces. Those, therefore, who would assert Free will, must either deny this thunderbolt, or pretend not to see it, or push it from them.""<br/><br/>In Bondage of the Will, Luther simply settles that Everything is by God and for his Glory.Nothing can be done by Man and if it is from Man, then it will be from the flesh. Whatever your position be in this topic, I would advise to be loving, gentle, warm and friendly. It seems that within the church, there's a lot of animosity, division as a result of this. A good book, I would recommend it to all Christians. <br/><br/>––Deus Vult––<br/>Gottfried <br/><br/>",,,1,,,0,,,,,
356373,"Experiencing God: Knowing and Doing the Will of God, Workbook",Henry T. Blackaby,"Blackaby, Henry T.","Claude V. King, Richard Blackaby","=""""","=""""",5,4.34,Lifeway Press,Paperback,272,2009,1976,2016/04/16,2016/03/10,christian,christian (#24),read,"This is a great book, I would recommend this to all Christians. The most important part of the Christian walk is, ""love relationship."" God has a plan, purpose, ways for everyone, in fact, we must join him. It is his world, not mine, so I am merely a vehicle. Often times, I become selfish and say, What should I do, rather, What God wants me to do? <br/><br/>Currently, Psalm 38:4 is on my heart, For my sins have flooded over my head;<br/>they are a burden too heavy for me to bear.<br/><br/>Deus Vult, <br/>Gottfried <br/>",,,1,,,0,,,,,
17383971,The Case for the Psalms: Why They Are Essential,N.T. Wright,"Wright, N.T.",,"=""0062230506""","=""9780062230508""",0,3.99,Harper One,Hardcover,208,2013,2013,,2016/04/16,to-read,to-read (#173),to-read,,,,0,,,0,,,,,
18651961,Surprised by Scripture: Engaging Contemporary Issues,N.T. Wright,"Wright, N.T.",,"=""0062230530""","=""9780062230539""",0,4.10,HarperOne,Hardcover,223,2014,2014,,2016/04/16,to-read,to-read (#172),to-read,,,,0,,,0,,,,,
405339,What Saint Paul Really Said: Was Paul of Tarsus the Real Founder of Christianity?,N.T. Wright,"Wright, N.T.",,"=""0802844456""","=""9780802844453""",0,3.94,William B. Eerdmans Publishing Company,Paperback,192,1997,1997,,2016/04/16,to-read,to-read (#169),to-read,,,,0,,,0,,,,,
228072,Bread and Wine: Readings for Lent and Easter,C.S. Lewis,"Lewis, C.S.","G.K. Chesterton, Dorothy L. Sayers, Wendell Berry, Henri J.M. Nouwen, Thomas Merton, N.T. Wright","=""0874869269""","=""9780874869262""",0,4.22,Plough Publishing House,Hardcover,430,2014,2002,,2016/04/16,to-read,to-read (#170),to-read,,,,0,,,0,,,,,
148779,Paul: In Fresh Perspective,N.T. Wright,"Wright, N.T.",,"=""0800637666""","=""9780800637668""",0,4.08,Fortress Press,Hardcover,195,2005,2005,,2016/04/16,to-read,to-read (#167),to-read,,,,0,,,0,,,,,
148783,Following Jesus: Biblical Reflections on Discipleship,N.T. Wright,"Wright, N.T.",Tom     Wright,"=""0802841325""","=""9780802841322""",0,4.19,Eerdmans,Paperback,126,1995,1994,,2016/04/16,to-read,to-read (#168),to-read,,,,0,,,0,,,,,
9892361,Scripture and the Authority of God: How to Read the Bible Today,N.T. Wright,"Wright, N.T.",Tom     Wright,"=""0062011952""","=""9780062011954""",0,4.04,HarperOne,Hardcover,224,2011,2005,,2016/04/16,to-read,to-read (#166),to-read,,,,0,,,0,,,,,
6434820,Justification: God's Plan & Paul's Vision,Tom     Wright,"Wright, Tom",N.T. Wright,"=""0830838635""","=""9780830838639""",0,3.99,IVP Academic,Hardcover,279,2009,2009,,2016/04/16,to-read,to-read (#165),to-read,,,,0,,,0,,,,,
91375,Evil and the Justice of God,N.T. Wright,"Wright, N.T.",,"=""0830833986""","=""9780830833986""",0,4.00,IVP Books,Hardcover,176,2006,2006,,2016/04/16,to-read,to-read (#164),to-read,,,,0,,,0,,,,,
12968770,How God Became King: The Forgotten Story of the Gospels,N.T. Wright,"Wright, N.T.",,"=""0061730572""","=""9780061730573""",0,4.25,HarperOne,Hardcover,304,2012,2012,,2016/04/16,to-read,to-read (#163),to-read,,,,0,,,0,,,,,
889083,The Challenge of Jesus: Rediscovering Who Jesus Was and Is,N.T. Wright,"Wright, N.T.",,"=""0830822003""","=""9780830822003""",0,4.13,InterVarsity Press,Hardcover,202,1999,1999,,2016/04/16,to-read,to-read (#161),to-read,,,,0,,,0,,,,,
7552428,After You Believe: Why Christian Character Matters,N.T. Wright,"Wright, N.T.",,"=""0061730556""","=""9780061730559""",0,4.19,HarperOne,Hardcover,307,2010,2010,,2016/04/16,to-read,to-read (#162),to-read,,,,0,,,0,,,,,
11531546,"Simply Jesus: A New Vision of Who He Was, What He Did, and Why He Matters",N.T. Wright,"Wright, N.T.",,"=""0062084399""","=""9780062084392""",0,4.21,HarperOne,Hardcover,240,2011,2011,,2016/04/16,to-read,to-read (#160),to-read,,,,0,,,0,,,,,
1458761,The Future of Justification: A Response to N. T. Wright,John Piper,"Piper, John",,"=""1581349645""","=""9781581349641""",0,3.51,Crossway Books,Paperback,239,2007,2002,,2016/04/16,to-read,to-read (#159),to-read,,,,0,,,0,,,,,
69094,Simply Christian: Why Christianity Makes Sense,N.T. Wright,"Wright, N.T.",,"=""0060507152""","=""9780060507152""",0,4.07,HarperOne,Hardcover,237,2006,2006,,2016/04/16,to-read,to-read (#158),to-read,,,,0,,,0,,,,,
385228,On Liberty,John Stuart Mill,"Mill, John Stuart",,"=""""","=""""",0,3.97,Penguin Classics,Paperback,187,1985,1859,,2015/08/07,"to-read, philosophy","to-read (#8), philosophy (#15)",to-read,,,,0,,,0,,,,,
376872,"The Classical Utilitarians, Bentham and Mill",John Troyer,"Troyer, John",John Stuart Mill,"=""0872206491""","=""9780872206496""",3,3.68,Hackett Publishing Company,Paperback,281,2003,2003,2016/04/07,2016/03/09,philosophy,philosophy (#12),read,"A Great book for learning about Utilitarianism, I think this covers the basics. <br/>The books starts with Bentham, he starts with Pleasure and Pain. <br/>The principle of utility would approve or disapprove based on the outcome. <br/>Now, he dives deep into on how to calculate happiness, pleasure, intensity of emotions. <br/><br/>Anyway, I was surprised to learn that this is one of the foundations for economic values e.g. GINI Coefficient. Bentham says, ethics is the art of directing men's actions to production of greatest possible quality of happiness. I am not sure if you can quantify happiness, emotions into mere numbers. But, it's great that he is trying and then he goes to crime and punishment, applies the principle of utility. He dives deep into each properties, which I was surprised to read. <br/><br/>The Summum bonum is defined as total net satisfaction of desires with everyone's desires with everyone's desires counting equally and with a value proportionate to their intensity. <br/><br/>If you have some legal background, this book is will be easier to read and understand. <br/>After Bentham, Mill writes on Liberty and Utilitarianism. I loved a lot of Mill's argument for Liberty and some of the questions he asked were difficult to answer. He argues for Freedom of speech and says, a lot of people try to silence another person's view if they do not like him or disagree with him. <br/><br/>Furthermore, I am not sure where the dividing line is on liberty of an individual and Society.<br/>Mill also writes about Calvinists, Mormonism on Liberty. Some of the religious sect would not agree with the society, could the majority force them? <br/><br/>He makes good case on a lot of things, I appreciate that Mill starts with Man is imperfect, perhaps he was influenced by some Christian thought. <br/><br/>A lot of the arguments we hear in Modern debates are already in earlier books, I was surprised by a lot of his examples. For example: If a Man becomes a thief, he is not a thief because he did it, it is the conditions of society that makes him do it.<br/><br/>Finally, if you want to learn about the basics of Utilitarians, I would recommend this book. <br/><br/><br/><br/>",,,1,,,0,,,,,
9647000,Histories and Fallacies: Problems Faced in the Writing of History,Carl R. Trueman,"Trueman, Carl R.",,"=""1581349238""","=""9781581349238""",0,4.08,Crossway Books,Paperback,192,2010,2010,,2016/04/05,to-read,to-read (#157),to-read,,,,0,,,0,,,,,
772692,Latin: An Intensive Course,Floyd L. Moreland,"Moreland, Floyd L.",Rita M. Fleischer,"=""0520031830""","=""9780520031838""",0,3.92,University of California Press,Paperback,459,1977,1977,,2016/03/22,"language, currently-reading","language (#2), currently-reading (#12)",currently-reading,,,,1,,,0,,,,,
